eud_seq,eud_line,hom_work,hom_book,hom_line,hom_ref,rep-in-Eud,line-with-segments,segment,cluster-in-eud,coefficient,dec_line,dec_speech,hom_text,all-lemma-same,hom_urn,eud_cluster,eud_part,eud_spkr,eud_spkr_gender,eud_spkr_being,eud_addr_first,eud_addr_all,eud_addr_gender_first,eud_addr_gender_all,eud_addr_being_first,eud_addr_being_all,eud_from_first,eud_from_last,hom_seq,hom_from_first,hom_from_last,hom_cluster,hom_part,hom_level,hom_tags,hom_spkr,hom_spkr_disg,hom_spkr_char,hom_spkr_gender,hom_spkr_gender_char,hom_spkr_being,hom_spkr_being_char,hom_addr_first,hom_addr_all,hom_addr_gender_first,hom_addr_gender_all,hom_addr_being_first,hom_addr_being_all,coefficient,notes,deception notes BV
3,181,Od.,16,17,Od.16.17,1,1,1,FALSE,1,None,None,ὡς δὲ πατὴρ ὃν παῖδα φίλα φρονέων ἀγαπάζῃ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,3,-22,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,1.00,,
3,182,Od.,16,136,Od.16.136,1,1,1,FALSE,3,None,None,γιγνώσκω φρονέω τά γε δὴ νοέοντι κελεύεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,4,-21,378,0,-9,2147,6,0,del,Eumaeus,Eumaeus,Eumaeus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.33,,
3,182,Od.,17,193,Od.17.193,1,1,1,FALSE,3,Possible,Strong,γιγνώσκω φρονέω τά γε δὴ νοέοντι κελεύεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,4,-21,415,0,-3,2162,2,0,del; req,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Eumaeus,Eumaeus,male,male,mortal,mortal,0.33,He pretends that it is difficult for him to walk on uneven terrain,
3,182,Od.,17,281,Od.17.281,1,1,1,FALSE,3,None,None,γιγνώσκω φρονέω τά γε δὴ νοέοντι κελεύεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,4,-21,421,0,-8,2164,3,0,del,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Eumaeus,Eumaeus,male,male,mortal,mortal,0.33,,
3,183,Od.,1,307,Od.1.307,1,1,1,TRUE,1,None,None,ξεῖνʼ ἦ τοι μὲν ταῦτα φίλα φρονέων ἀγορεύεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,5,-20,12,0,-6,2003,7,0,far,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Athena-Mentes,Athena-Mentes,male,male,mortal,mortal,1.00,,
3,184,Od.,1,308,Od.1.308,1,1,1,TRUE,1,None,None,ὥς τε πατὴρ ᾧ παιδί καὶ οὔ ποτε λήσομαι αὐτῶν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,6,-19,12,1,-5,2003,7,0,far,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Athena-Mentes,Athena-Mentes,male,male,mortal,mortal,1.00,,
3,185,Od.,18,228,Od.18.228,1,1,1,FALSE,1,Possible,Strong,αὐτὰρ ἐγὼ θυμῷ νοέω καὶ οἶδα ἕκαστα,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,7,-18,472,1,-14,2186,2,0,des,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,He talks about a stranger instead of saying that it is Odysseus,
3,186,Il.,8,31,Il.8.31,1,2,1,FALSE,4,unclassified,unclassified,ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,8,-17,207,0,-6,1113,2,0,del,Athena,Athena,Athena,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,0.13,,
3,186,Od.,1,45,Od.1.45,1,2,1,FALSE,4,None,None,ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,8,-17,2,0,-17,2001,2,0,req; inf,Athena,Athena,Athena,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,0.13,,
3,186,Od.,1,81,Od.1.81,1,2,1,FALSE,4,None,None,ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,8,-17,4,0,-14,2001,4,0,del; inf,Athena,Athena,Athena,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,0.13,,
3,186,Od.,23,174,Od.23.174,1,2,2,TRUE,1,Possible,Strong,δαιμόνιʼ οὔτʼ ἄρ τι μεγαλίζομαι οὔτʼ ἀθερίζω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,8,-17,632,0,-6,2245,2,0,del; com,Penelope,Penelope,Penelope,female,female,mortal,mortal,Euryclea,"Euryclea, Odysseus",female,other,mortal,mortal,0.50,Penelope tests Odysseus by saying she moved the bed,
3,186,Od.,24,473,Od.24.473,1,2,1,FALSE,4,None,None,ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,8,-17,664,0,-3,2256,1,0,que,Athena,Athena,Athena,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,0.13,,
3,187,Od.,23,175,Od.23.175,2,1,1,TRUE,1,Possible,Strong,οὔτε λίην ἄγαμαι μάλα δʼ εὖ οἶδʼ οἷος ἔησθα,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,9,-16,632,1,-5,2245,2,0,del; com,Penelope,Penelope,Penelope,female,female,mortal,mortal,Euryclea,"Euryclea, Odysseus",female,other,mortal,mortal,1.00,,
3,188,Il.,1,554,Il.1.554,1,1,1,FALSE,1,Strong,Strong,ἀλλὰ μάλʼ εὔκηλος τὰ φράζεαι ἅσσʼ ἐθέλῃσθα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,10,-15,33,2,-5,1011,3,0,vit; ora,Hera,Hera,Hera,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,1.00,?,
3,189,Il.,2,361,Il.2.361,2,1,1,FALSE,1,None,None,οὔ τοι ἀπόβλητον ἔπος ἔσσεται ὅττί κεν εἴπω,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,11,-14,52,24,-7,1025,2,0,vit; del; com; ins,Nestor,Nestor,Nestor,male,male,mortal,mortal,Greeks,Greeks,male,male,mortal,mortal,1.00,,
3,190,Il.,15,509,Il.15.509,1,1,1,FALSE,1,None,None,ἡμῖν δʼ οὔ τις τοῦδε νόος καὶ μῆτις ἀμείνων,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,12,-13,413,7,-4,1224,1,0,del; vit; war,Aias (son of Telamon),Aias (son of Telamon),Aias (son of Telamon),male,male,mortal,mortal,Greeks,Greeks,male,male,mortal,mortal,1.00,,
3,191,Il.,3,41,Il.3.41,2,1,1,FALSE,3,None,None,καί κε τὸ βουλοίμην καί κεν πολὺ κέρδιον ἦεν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,13,-12,57,2,-16,1030,1,0,vit; thr,Hector,Hector,Hector,male,male,mortal,mortal,Paris,Paris,male,male,mortal,mortal,0.33,,
3,191,Od.,11,358,Od.11.358,2,1,1,FALSE,3,None,None,καὶ κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,13,-12,257,3,-3,2105,4,0,del,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Alcinous,Alcinous,male,male,mortal,mortal,0.33,,
3,191,Od.,20,316,Od.20.316,2,1,1,TRUE,3,None,None,καί κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,13,-12,545,12,-3,2215,2,0,del; war,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Ctesippus,Ctesippus,male,male,mortal,mortal,0.33,,
3,192,Od.,16,107,Od.16.107,2,1,1,FALSE,2,Possible,Strong,τεθνάμεν ἢ τάδε γʼ αἰὲν ἀεικέα ἔργʼ ὁράασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,14,-11,376,16,-4,2147,4,0,res; que,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
3,192,Od.,20,317,Od.20.317,2,1,1,TRUE,2,None,None,τεθνάμεν ἢ τάδε γʼ αἰὲν ἀεικέα ἔργʼ ὁράασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,14,-11,545,13,-2,2215,2,0,del; war,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Ctesippus,Ctesippus,male,male,mortal,mortal,0.50,,
3,193,Il.,7,52,Il.7.52,1,2,2,FALSE,1,unclassified,unclassified,οὐ γάρ πώ τοι μοῖρα θανεῖν καὶ πότμον ἐπισπεῖν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,15,-10,181,5,-1,1102,1,0,per,Helenus,Helenus,Helenus,male,male,mortal,mortal,Hector,Hector,male,male,mortal,mortal,0.50,,
3,193,Il.,15,117,Il.15.117,1,2,1,FALSE,1,None,None,εἴ πέρ μοι καὶ μοῖρα Διὸς πληγέντι κεραυνῷ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,15,-10,392,2,-1,1211,2,0,del,Ares,Ares,Ares,male,male,divine,divine,gods,gods,other,other,divine,divine,0.50,,
3,194,Il.,23,96,Il.23.96,1,1,1,FALSE,1,None,None,πάντα μάλʼ ἐκτελέω καὶ πείσομαι ὡς σὺ κελεύεις,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,16,-9,612,2,-2,1349,2,0,lam,Achilles,Achilles,Achilles,male,male,mortal,mortal,Patroclus,Patroclus,male,male,mortal,mortal,1.00,,
3,195,Od.,2,112,Od.2.112,1,1,1,FALSE,1,None,None,αὐτὸς σῷ θυμῷ εἰδῶσι δὲ πάντες Ἀχαιοί,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,17,-8,23,27,-16,2006,3,0,del; vit; inf; req,Antinous,Antinous,Antinous,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,1.00,,
3,196,Il.,23,611,Il.23.611,1,1,1,FALSE,1,None,None,ὡς ἐμὸς οὔ ποτε θυμὸς ὑπερφίαλος καὶ ἀπηνής,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,18,-7,635,9,0,1363,6,0,del,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Antilochus,Antilochus,male,male,mortal,mortal,1.00,,
3,197,Od.,3,232,Od.3.232,1,1,1,FALSE,1,Possible,Possible,βουλοίμην δʼ ἂν ἐγώ γε καὶ ἄλγεα πολλὰ μογήσας,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,19,-6,53,2,-6,2019,7,0,des,Athena-Mentor,Mentor,Athena,male,female,mortal,divine,Telemachus,Telemachus,male,male,mortal,mortal,1.00,"I'm not sure if Athena speaks the line in character of Mentor and in her speech, she says, that it is easy for a god to bring a human back home",
3,198,Il.,15,141,Il.15.141,2,1,1,FALSE,1,None,None,πάντων ἀνθρώπων ῥῦσθαι γενεήν τε τόκον τε,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,20,-5,393,13,0,1211,3,0,vit; del,Athena,Athena,Athena,female,female,divine,divine,Ares,Ares,male,male,divine,divine,1.00,,
3,199,Od.,5,190,Od.5.190,1,1,1,TRUE,1,None,None,καὶ γὰρ ἐμοὶ νόος ἐστὶν ἐναίσιμος οὐδέ μοι αὐτῇ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,21,-4,121,8,-1,2038,3,0,vow,Calypso,Calypso,Calypso,female,female,divine,divine,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,
3,200,Od.,5,191,Od.5.191,2,1,1,TRUE,1,None,None,θυμὸς ἐνὶ στήθεσσι σιδήρεος ἀλλʼ ἐλεήμων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,22,-3,121,9,0,2038,3,0,vow,Calypso,Calypso,Calypso,female,female,divine,divine,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,
3,201,Il.,1,117,Il.1.117,1,1,1,FALSE,1,None,None,βούλομʼ ἐγὼ λαὸν σῶν ἔμμεναι ἢ ἀπολέσθαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,23,-2,8,11,-3,1003,5,0,vit; com,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Calchas,Calchas,male,male,mortal,mortal,1.00,,
3,202,Od.,13,310,Od.13.310,1,1,1,FALSE,2,None,None,πάσχειν ἄλγεα πολλά βίας ὑποδέγμενος ἀνδρῶν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,24,-1,300,19,0,2125,4,0,del,Athena,Athena,Athena,female,female,divine,divine,Odysseus-Cretan,Odysseus-Cretan,male,male,mortal,mortal,0.50,,
3,202,Od.,16,189,Od.16.189,1,1,1,FALSE,2,None,None,πάσχεις ἄλγεα πολλά βίας ὑποδέγμενος ἀνδρῶν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,24,-1,382,2,0,2149,2,0,inf,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
3,203,Od.,18,255,Od.18.255,2,1,1,FALSE,2,None,None,μεῖζόν κε κλέος εἴη ἐμὸν καὶ κάλλιον οὕτως,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,25,0,474,4,-25,2187,2,0,del; lam,Penelope,Penelope,Penelope,female,female,mortal,mortal,Eurymachus,Eurymachus,male,male,mortal,mortal,0.50,,
3,203,Od.,19,128,Od.19.128,2,1,1,FALSE,2,None,None,μεῖζον κε κλέος εἴη ἐμὸν καὶ κάλλιον οὕτως,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27002,2,Jesus,male,mortal,God,God,male,male,divine,divine,25,0,500,4,-35,2198,3,0,lam,Penelope,Penelope,Penelope,female,female,mortal,mortal,Odysseus-beggar,Odysseus-beggar,male,male,mortal,mortal,0.50,,
4,230,Il.,24,171,Il.24.171,1,1,1,TRUE,1,None,None,θάρσει Δαρδανίδη Πρίαμε φρεσί μὴ δέ τι τάρβει,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,0,-15,661,0,-16,1381,1,0,mes; con; inf,Iris,Iris,Iris,female,female,divine,divine,Priam,Priam,male,male,mortal,mortal,1.00,,
4,231,Il.,2,26,Il.2.26,1,2,1,FALSE,2,Strong,Strong,νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,1,-14,38,3,-8,1015,1,0,com; mes,dream-Nestor,Nestor,dream-Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.25,?,
4,231,Il.,2,63,Il.2.63,1,2,1,FALSE,2,Strong,Strong,νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,1,-14,40,3,-7,1017,1,1,com; mes,dream-Nestor,Nestor,dream-Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.25,?,
4,231,Il.,24,133,Il.24.133,1,2,2,FALSE,1,None,None,ἀλλʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,1,-14,658,5,-4,1379,1,0,con; mes; com,Thetis,Thetis,Thetis,female,female,divine,divine,Achilles,Achilles,male,male,mortal,mortal,0.50,,
4,232,Il.,24,172,Il.24.172,1,1,1,TRUE,1,None,None,οὐ μὲν γάρ τοι ἐγὼ κακὸν ὀσσομένη τόδʼ ἱκάνω,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,2,-13,661,1,-15,1381,1,0,mes; con; inf,Iris,Iris,Iris,female,female,divine,divine,Priam,Priam,male,male,mortal,mortal,1.00,,
4,233,Il.,24,173,Il.24.173,1,1,1,TRUE,1,None,None,ἀλλʼ ἀγαθὰ φρονέουσα Διὸς δέ τοι ἄγγελός εἰμι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,3,-12,661,2,-14,1381,1,0,mes; con; inf,Iris,Iris,Iris,female,female,divine,divine,Priam,Priam,male,male,mortal,mortal,1.00,,
4,234,Il.,11,201,Il.11.201,1,2,2,FALSE,1,unclassified,unclassified,Ζεύς με πατὴρ προέηκε τεῒν τάδε μυθήσασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,4,-11,294,1,-8,1155,1,0,mes,Iris,Iris,Iris,female,female,divine,divine,Hector,Hector,male,male,mortal,mortal,0.50,,
4,234,Od.,15,311,Od.15.311,1,2,1,FALSE,1,Possible,Strong,ὅς κέ με κεῖσʼ ἀγάγῃ κατὰ δὲ πτόλιν αὐτὸς ἀνάγκῃ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,4,-11,350,4,-13,2142,1,0,del; inf,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Eumaeus,Eumaeus,male,male,mortal,mortal,0.50,"He still pretends to be a beggar, but the things he says are somewhat correct",
4,235,Il.,10,62,Il.10.62,1,2,2,FALSE,1,unclassified,unclassified,αὖθι μένω μετὰ τοῖσι δεδεγμένος εἰς ὅ κεν ἔλθῃς,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,5,-10,252,1,-1,1137,3,0,que,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.50,,
4,235,Od.,13,59,Od.13.59,1,2,1,TRUE,1,None,None,χαῖρέ μοι ὦ βασίλεια διαμπερές εἰς ὅ κε γῆρας,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,5,-10,289,0,-3,2121,3,0,far,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Arete,Arete,female,female,mortal,mortal,0.50,,
4,236,Il.,3,265,Il.3.265,2,2,2,FALSE,1,None,None,ἐξ ἵππων ἀποβάντες ἐπὶ χθόνα πουλυβότειραν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,6,-9,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.50,,
4,236,Od.,19,408,Od.19.408,3,2,1,FALSE,1,None,None,ἀνδράσιν ἠδὲ γυναιξὶν ἀνὰ χθόνα πουλυβότειραν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,6,-9,513,2,-4,2200,2,0,inf,Autolycus,Autolycus,Autolycus,male,male,mortal,mortal,Euryclea,Euryclea,female,female,mortal,mortal,0.50,,
4,237,Od.,13,60,Od.13.60,1,1,1,TRUE,1,None,None,ἔλθῃ καὶ θάνατος τά τʼ ἐπʼ ἀνθρώποισι πέλονται,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,7,-8,289,1,-2,2121,3,0,far,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Arete,Arete,female,female,mortal,mortal,1.00,,
4,238,Il.,7,451,Il.7.451,1,1,1,FALSE,2,unclassified,unclassified,τοῦ δʼ ἤτοι κλέος ἔσται ὅσον τʼ ἐπικίδναται ἠώς,FALSE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,8,-7,204,5,-2,1112,1,0,que,Poseidon,Poseidon,Poseidon,male,male,divine,divine,Zeus,Zeus,male,male,divine,divine,0.50,,
4,238,Il.,7,458,Il.7.458,1,1,1,FALSE,2,unclassified,unclassified,σὸν δʼ ἤτοι κλέος ἔσται ὅσον τʼ ἐπικίδναται ἠώς,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,8,-7,205,3,-5,1112,2,0,con; res; com,Zeus,Zeus,Zeus,male,male,divine,divine,Poseidon,Poseidon,male,male,divine,divine,0.50,,
4,239,Od.,24,84,Od.24.84,1,1,1,FALSE,1,None,None,τοῖς οἳ νῦν γεγάασι καὶ οἳ μετόπισθεν ἔσονται,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,9,-6,641,48,-13,2248,2,0,nar,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Achilles,Achilles,male,male,mortal,mortal,1.00,,
4,240,Od.,11,248,Od.11.248,1,1,1,FALSE,1,None,None,χαῖρε γύναι φιλότητι περιπλομένου δʼ ἐνιαυτοῦ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,10,-5,253,0,-4,2104,1,1,ora; com; inf,Poseidon,Poseidon,Poseidon,male,male,divine,divine,Tyro,Tyro,female,female,mortal,mortal,1.00,,
4,241,Il.,19,104,Il.19.104,1,1,1,FALSE,1,None,None,ἐκφανεῖ ὃς πάντεσσι περικτιόνεσσιν ἀνάξει,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,11,-4,510,3,-1,1289,1,1,ora,Zeus,Zeus,Zeus,male,male,divine,divine,Hera,Hera,female,female,divine,divine,1.00,,
4,242,Il.,19,111,Il.19.111,1,1,1,FALSE,1,None,None,τῶν ἀνδρῶν οἳ σῆς ἐξ αἵματός εἰσι γενέθλης,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,12,-3,511,4,0,1289,2,1,cha; vit; req,Hera,Hera,Hera,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,1.00,,
4,243,Od.,19,269,Od.19.269,3,1,1,FALSE,1,Strong,Strong,νημερτέως γάρ τοι μυθήσομαι οὐδʼ ἐπικεύσω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,13,-2,506,7,-38,2198,8,0,con; nar,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,,
4,244,Od.,9,264,Od.9.264,1,1,1,FALSE,1,None,None,τοῦ δὴ νῦν γε μέγιστον ὑπουράνιον κλέος ἐστί,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,14,-1,195,5,-7,2079,2,1,res; inf; req,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Polyphemus,Polyphemus,male,male,other,other,1.00,,
4,245,Il.,10,213,Il.10.213,1,1,1,FALSE,1,unclassified,unclassified,πάντας ἐπʼ ἀνθρώπους καί οἱ δόσις ἔσσεται ἐσθλή,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,1,God's messenger,male,other,Maria,Maria,female,female,mortal,mortal,15,0,265,9,-4,1142,1,0,del; que,Nestor,Nestor,Nestor,male,male,mortal,mortal,Greeks,Greeks,male,male,mortal,mortal,1.00,,
5,253,Od.,16,91,Od.16.91,1,1,1,FALSE,1,Possible,Strong,ὦ φίλʼ ἐπεί θήν μοι καὶ ἀμείψασθαι θέμις ἐστίν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27003,2,Maria,female,mortal,God's messenger,God's messenger,male,male,other,other,0,-10,376,0,-20,2147,4,0,res; que,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,1.00,Talks about Odysseus like he isn't Odysseus,
5,254,Il.,24,90,Il.24.90,1,1,1,FALSE,1,None,None,τίπτέ με κεῖνος ἄνωγε μέγας θεός αἰδέομαι δὲ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27003,2,Maria,female,mortal,God's messenger,God's messenger,male,male,other,other,1,-9,656,0,-2,1377,2,0,que,Thetis,Thetis,Thetis,female,female,divine,divine,Iris,Iris,female,female,divine,divine,1.00,,
